,Season_Year,Week,Temperature,Quarter,Inj_Occured,home_score,away_score,frac_quarter_elapsed,yardline_100
3049,2016,17,68.0,1,0,0,0,0.5700000000000001,45
3050,2016,17,68.0,2,0,7,7,0.8200000000000001,41
3051,2016,17,68.0,3,0,17,14,0.55,35
3052,2016,17,68.0,3,0,17,14,0.88,42
3053,2016,17,68.0,4,0,17,14,0.010000000000000009,31
3054,2016,17,68.0,4,0,31,17,0.97,17
3055,2016,17,39.0,1,0,0,0,0.07999999999999996,33
3056,2016,17,39.0,1,0,3,0,0.38,30
3057,2016,17,39.0,1,0,10,0,0.69,27
3058,2016,17,39.0,1,0,10,0,0.85,32
3059,2016,17,39.0,1,0,10,0,0.95,23
3060,2016,17,39.0,2,0,10,0,0.18999999999999995,50
3061,2016,17,39.0,3,0,17,3,0.13,45
3062,2016,17,39.0,3,0,17,10,0.53,41
3063,2016,17,39.0,4,0,17,17,0.87,30
3064,2016,17,80.0,1,0,7,0,0.61,22
3065,2016,17,80.0,2,0,17,0,0.20999999999999996,46
3066,2016,17,80.0,3,1,27,14,0.6799999999999999,28
3067,2016,17,80.0,3,0,27,14,0.78,17
3068,2016,17,80.0,3,0,27,14,0.89,46
3069,2016,17,80.0,4,0,27,14,0.06999999999999995,20
3070,2016,17,80.0,4,0,35,14,0.74,46
3071,2016,17,80.0,4,0,35,14,0.8200000000000001,2
3072,2016,17,64.5,2,0,0,17,0.24,30
3073,2016,17,64.5,2,0,0,17,0.33999999999999997,62
3074,2016,17,64.5,2,0,7,17,0.92,35
3075,2016,17,64.5,4,0,10,38,0.5,29
3076,2016,17,64.5,4,0,10,38,0.86,45
3077,2016,17,42.0,1,0,0,0,0.20999999999999996,41
3078,2016,17,42.0,1,0,0,0,0.35,53
3079,2016,17,42.0,1,0,0,0,0.54,16
3080,2016,17,42.0,2,0,0,0,0.050000000000000044,24
3081,2016,17,42.0,2,0,0,7,0.53,42
3082,2016,17,42.0,2,0,0,7,0.6,22
3083,2016,17,42.0,3,0,3,10,0.14,58
3084,2016,17,42.0,3,0,3,10,0.19999999999999996,20
3085,2016,17,42.0,4,0,3,20,0.31999999999999995,21
3086,2016,17,42.0,4,0,3,20,0.38,34
3087,2016,17,42.0,4,0,3,20,0.55,37
3088,2016,17,50.0,1,0,0,0,0.17000000000000004,34
3089,2016,17,50.0,2,0,3,3,0.12,37
3090,2016,17,50.0,2,0,10,3,0.44999999999999996,26
3091,2016,17,50.0,2,0,10,3,0.71,33
3092,2016,17,50.0,2,0,10,3,0.85,1
3093,2016,17,50.0,3,0,10,10,0.15000000000000002,24
3094,2016,17,50.0,3,0,13,17,0.9299999999999999,40
3095,2016,17,50.0,4,0,13,17,0.31999999999999995,47
3096,2016,17,50.0,4,0,13,20,0.88,2
3097,2016,17,41.0,1,0,0,0,0.050000000000000044,29
3098,2016,17,41.0,1,0,0,0,0.18000000000000005,15
3099,2016,17,41.0,1,0,7,0,0.61,27
3100,2016,17,41.0,1,0,7,0,0.85,38
3101,2016,17,41.0,1,0,7,0,0.98,15
3102,2016,17,41.0,2,0,14,0,0.51,28
3103,2016,17,41.0,2,0,14,0,0.85,1
3104,2016,17,41.0,3,0,14,7,0.18000000000000005,41
3105,2016,17,41.0,3,0,14,7,0.32999999999999996,19
3106,2016,17,41.0,3,0,14,7,0.45999999999999996,42
3107,2016,17,41.0,3,0,14,7,0.61,27
3108,2016,17,41.0,4,0,21,21,0.87,5
3109,2016,17,41.0,4,0,21,21,0.89,3
3110,2016,17,81.0,1,0,7,3,0.55,57
3111,2016,17,81.0,1,0,7,3,0.79,27
3112,2016,17,81.0,2,0,7,3,0.20999999999999996,22
3113,2016,17,81.0,2,0,7,3,0.27,35
3114,2016,17,81.0,2,0,7,3,0.27,30
3115,2016,17,81.0,3,0,7,10,0.17000000000000004,57
3116,2016,17,81.0,3,0,7,10,0.33999999999999997,33
3117,2016,17,81.0,3,0,10,10,0.6799999999999999,40
3118,2016,17,81.0,3,0,10,10,0.78,8
3119,2016,17,81.0,3,0,10,10,0.87,47
3120,2016,17,52.0,1,0,0,0,0.24,39
3121,2016,17,52.0,1,0,0,7,0.45999999999999996,20
3122,2016,17,52.0,1,0,0,7,0.6799999999999999,56
3123,2016,17,52.0,1,0,0,7,0.76,17
3124,2016,17,52.0,1,0,0,7,0.8200000000000001,44
3125,2016,17,52.0,2,0,0,7,0.78,42
3126,2016,17,52.0,2,0,0,7,0.8200000000000001,3
3127,2016,17,52.0,4,0,17,24,0.9299999999999999,39
3128,2016,17,53.0,1,0,0,0,0.14,34
3129,2016,17,53.0,1,0,0,0,0.24,29
3130,2016,17,53.0,1,0,0,0,0.4,17
3131,2016,17,53.0,1,0,3,0,1.0,30
3132,2016,17,53.0,2,0,10,0,0.56,59
3133,2016,17,53.0,2,0,10,0,0.81,37
3134,2016,17,53.0,2,0,10,0,0.89,21
3135,2016,17,53.0,2,0,10,0,0.95,44
3136,2016,17,53.0,3,1,10,0,0.43000000000000005,6
3137,2016,17,53.0,3,0,10,0,0.5800000000000001,49
3138,2016,17,53.0,3,0,10,0,0.81,11
3139,2016,17,53.0,4,0,10,3,0.08999999999999997,34
3140,2016,17,53.0,4,0,10,10,0.55,20
3141,2016,17,53.0,4,0,10,10,0.5900000000000001,31
3142,2016,17,53.0,4,0,13,10,0.98,61
3143,2016,17,45.0,1,0,0,7,0.5900000000000001,41
3144,2016,17,45.0,1,0,0,7,0.69,16
3145,2016,17,45.0,1,0,0,7,0.91,45
3146,2016,17,45.0,2,0,0,10,0.37,32
3147,2016,17,45.0,2,0,0,10,0.54,22
3148,2016,17,45.0,2,0,0,10,0.71,30
3149,2016,17,45.0,2,0,0,17,0.9,33
3150,2016,17,45.0,3,0,0,24,0.5800000000000001,33
3151,2016,17,45.0,3,1,0,24,0.6799999999999999,23
3152,2016,17,45.0,3,0,6,24,0.86,48
3153,2016,17,45.0,4,0,6,24,0.0,20
3154,2016,17,45.0,4,0,6,24,0.19999999999999996,44
3155,2016,17,45.0,4,0,6,24,0.42000000000000004,48
3156,2016,17,45.0,4,0,6,24,0.74,64
3157,2016,17,59.0,1,0,3,0,0.4,22
3158,2016,17,59.0,1,0,3,0,0.45999999999999996,29
3159,2016,17,59.0,1,0,3,0,0.61,46
3160,2016,17,59.0,1,0,3,0,0.76,38
3161,2016,17,59.0,1,0,3,0,0.89,19
3162,2016,17,59.0,1,0,3,0,0.9,19
3163,2016,17,59.0,1,0,3,0,0.9,14
3164,2016,17,59.0,2,0,6,0,0.26,18
3165,2016,17,59.0,2,0,13,3,0.86,32
3166,2016,17,59.0,3,0,16,6,0.09999999999999998,10
3167,2016,17,59.0,3,0,23,6,0.20999999999999996,5
3168,2016,17,59.0,3,0,30,6,0.6,28
3169,2016,17,59.0,3,0,30,6,0.62,32
3170,2016,17,59.0,3,0,30,6,0.8,37
3171,2016,17,59.0,4,0,30,6,0.050000000000000044,31
3172,2016,17,59.0,3,0,33,17,0.91,46
3173,2016,17,59.0,4,0,37,27,0.92,57
3174,2016,17,59.0,4,0,37,27,0.9299999999999999,52
3175,2016,17,54.0,1,0,3,7,0.44999999999999996,27
3176,2016,17,54.0,2,0,13,14,0.6699999999999999,44
3177,2016,17,54.0,2,0,19,14,0.88,22
3178,2016,17,54.0,2,0,19,14,0.96,46
3179,2016,17,54.0,3,0,19,14,0.21999999999999997,39
3180,2016,17,54.0,3,0,19,14,0.31999999999999995,9
3181,2016,17,54.0,3,0,22,14,0.5900000000000001,44
3182,2016,17,54.0,3,0,22,16,0.6599999999999999,14
3183,2016,17,54.0,3,0,22,16,0.78,19
3184,2016,17,54.0,4,0,25,16,0.27,44
3185,2016,17,54.0,4,0,25,16,0.44999999999999996,21
3186,2016,1,40.0,1,0,0,0,0.24,63
3187,2016,1,40.0,1,0,0,0,0.33999999999999997,9
3188,2016,1,40.0,1,0,0,10,0.69,38
3189,2016,1,40.0,1,0,0,10,0.79,24
3190,2016,1,40.0,2,0,7,10,0.030000000000000027,12
3191,2016,1,40.0,2,0,7,10,0.10999999999999999,58
3192,2016,1,40.0,2,0,7,13,0.48,29
3193,2016,1,40.0,2,0,7,13,0.79,52
3194,2016,1,40.0,2,0,7,13,0.8,52
3195,2016,1,40.0,2,0,7,13,0.83,22
3196,2016,1,40.0,2,0,7,20,0.94,28
3197,2016,1,40.0,3,0,7,20,0.15000000000000002,29
3198,2016,1,40.0,3,0,7,20,0.25,24
3199,2016,1,40.0,3,0,7,20,0.4,48
3200,2016,1,40.0,3,0,7,20,0.44999999999999996,10
3201,2016,1,40.0,3,0,7,20,0.51,38
3202,2016,1,40.0,3,0,7,20,0.77,46
3203,2016,1,40.0,3,0,7,20,0.95,9
3204,2016,1,40.0,3,0,7,20,0.97,14
3205,2016,1,40.0,4,0,14,27,0.56,27
3206,2016,1,40.0,4,0,14,27,0.85,60
3207,2016,1,38.0,1,0,0,0,0.050000000000000044,28
3208,2016,1,38.0,1,0,0,0,0.15000000000000002,43
3209,2016,1,38.0,1,0,0,0,0.39,49
3210,2016,1,38.0,1,0,0,0,0.6799999999999999,37
3211,2016,1,38.0,2,0,0,7,0.6699999999999999,18
3212,2016,1,38.0,3,0,3,10,0.35,61
3213,2016,1,38.0,4,0,6,13,0.12,17
3214,2016,1,38.0,4,0,6,19,0.47,44
3215,2016,1,17.0,1,0,0,7,0.31999999999999995,39
3216,2016,1,17.0,2,0,3,20,0.31000000000000005,41
3217,2016,1,17.0,4,0,6,30,0.040000000000000036,40
3218,2016,1,17.0,4,1,6,30,0.21999999999999997,33
3219,2016,1,17.0,4,0,6,30,0.30000000000000004,37
3220,2016,1,14.0,1,0,0,0,0.27,65
3221,2016,1,14.0,1,0,0,0,0.37,14
3222,2016,1,14.0,1,0,3,0,0.85,58
3223,2016,1,14.0,1,0,3,0,0.99,20
3224,2016,1,14.0,2,0,3,0,0.040000000000000036,26
3225,2016,1,14.0,2,0,3,0,0.20999999999999996,53
3226,2016,1,14.0,2,0,3,0,0.31000000000000005,37
3227,2016,1,14.0,2,0,6,0,0.6599999999999999,55
3228,2016,1,14.0,2,0,6,0,0.74,8
3229,2016,1,14.0,2,0,6,7,0.88,41
3230,2016,1,14.0,3,0,6,14,0.14,37
3231,2016,1,14.0,3,0,6,14,0.31000000000000005,59
3232,2016,1,14.0,3,0,13,21,0.86,10
3233,2016,1,14.0,4,0,13,24,0.010000000000000009,24
3234,2016,2,64.5,2,0,10,7,0.30000000000000004,27
3235,2016,2,64.5,2,0,10,12,0.73,39
3236,2016,2,64.5,3,0,10,26,0.53,31
3237,2016,2,64.5,4,0,13,29,0.06000000000000005,31
3238,2016,2,64.5,4,0,13,29,0.24,34
3239,2016,2,64.5,4,0,20,36,0.8,60
3240,2016,2,28.0,1,0,0,0,0.12,28
3241,2016,2,28.0,1,0,0,0,0.25,47
3242,2016,2,28.0,1,0,0,0,0.31999999999999995,21
3243,2016,2,28.0,2,0,3,14,0.030000000000000027,37
3244,2016,2,28.0,2,0,13,14,0.4,19
3245,2016,2,28.0,2,0,13,14,0.47,56
3246,2016,2,28.0,2,0,13,14,0.63,63
3247,2016,2,28.0,2,0,13,14,0.73,11
3248,2016,2,28.0,3,0,13,17,0.050000000000000044,27
3249,2016,2,28.0,3,0,13,17,0.16000000000000003,59
3250,2016,2,28.0,3,0,13,24,0.6,60
3251,2016,2,28.0,3,0,13,24,0.86,55
3252,2016,2,28.0,4,0,16,24,0.13,55
3253,2016,2,28.0,4,0,16,31,0.30000000000000004,30
3254,2016,2,33.0,1,0,6,7,0.94,28
3255,2016,2,33.0,2,0,9,7,0.65,23
3256,2016,2,33.0,3,0,12,7,0.06999999999999995,23
3257,2016,2,33.0,3,0,15,7,0.64,50
3258,2016,2,33.0,3,0,15,7,0.79,11
3259,2016,2,64.5,1,0,7,3,0.6699999999999999,48
3260,2016,2,64.5,2,1,14,3,0.12,27
3261,2016,2,64.5,2,0,21,10,0.6599999999999999,7
3262,2016,2,64.5,2,0,21,13,1.0,16
3263,2016,2,64.5,4,0,28,20,0.38,34
3264,2016,3,64.5,2,0,0,17,0.5900000000000001,33
3265,2016,3,64.5,2,0,0,17,0.78,48
3266,2016,3,64.5,3,0,0,24,0.010000000000000009,25
3267,2016,3,64.5,4,0,21,44,0.8200000000000001,60
3268,2016,3,41.0,1,0,0,3,0.22999999999999998,31
3269,2016,3,41.0,1,0,0,3,0.31999999999999995,22
3270,2016,3,41.0,1,0,0,3,0.5,56
3271,2016,3,41.0,3,0,9,17,0.10999999999999999,37
3272,2016,3,41.0,3,0,9,20,0.55,61
3273,2016,3,41.0,4,0,9,33,0.29000000000000004,17
3274,2016,4,76.0,1,0,0,0,0.07999999999999996,34
3275,2016,4,76.0,1,0,0,0,0.29000000000000004,40
3276,2016,4,76.0,1,0,0,0,0.65,51
3277,2016,4,76.0,1,0,0,0,0.88,36
3278,2016,4,76.0,2,0,0,7,0.28,24
3279,2016,4,76.0,3,0,3,21,0.10999999999999999,23
3280,2016,4,76.0,3,0,3,21,0.14,45
3281,2016,4,76.0,3,0,9,28,1.0,49
3282,2016,4,76.0,4,0,9,28,0.0,44
3283,2016,4,76.0,4,0,20,28,0.76,55
3284,2016,4,76.0,4,0,28,28,0.99,27
3285,2017,1,82.0,1,0,7,0,0.37,34
3286,2017,1,82.0,2,0,15,7,0.09999999999999998,59
3287,2017,1,82.0,2,0,15,10,0.53,40
3288,2017,1,82.0,3,0,15,17,0.33999999999999997,31
3289,2017,1,82.0,3,0,15,17,0.35,26
3290,2017,1,82.0,3,0,15,17,0.43999999999999995,30
3291,2017,1,82.0,3,0,18,17,0.97,51
3292,2017,1,82.0,4,0,18,17,0.050000000000000044,13
3293,2017,1,82.0,4,0,18,20,0.63,24
3294,2017,1,82.0,4,0,18,20,0.69,40
3295,2017,1,82.0,4,0,18,20,0.94,60
3296,2017,2,75.0,2,0,0,14,0.7,15
3297,2017,2,75.0,3,0,3,17,0.06000000000000005,24
3298,2017,2,75.0,3,0,3,17,0.18999999999999995,18
3299,2017,2,75.0,3,0,10,17,0.43000000000000005,5
3300,2017,2,75.0,4,0,10,20,0.43000000000000005,54
3301,2017,2,82.0,1,0,0,0,0.050000000000000044,19
3302,2017,2,82.0,1,0,0,0,0.16000000000000003,46
3303,2017,2,82.0,1,0,0,0,0.29000000000000004,8
3304,2017,2,82.0,1,0,0,0,0.39,47
3305,2017,2,82.0,1,0,0,0,0.49,8
3306,2017,2,82.0,2,0,0,7,0.15000000000000002,48
3307,2017,2,82.0,2,0,0,7,0.38,47
3308,2017,2,82.0,2,0,0,7,0.54,17
3309,2017,2,82.0,3,0,0,13,0.12,11
3310,2017,2,82.0,3,0,3,13,0.54,17
3311,2017,2,82.0,3,0,3,13,0.6799999999999999,49
3312,2017,2,82.0,3,0,3,13,0.91,40
3313,2017,2,82.0,3,0,3,13,0.97,20
3314,2017,2,82.0,4,0,3,20,0.050000000000000044,57
3315,2017,2,82.0,4,0,3,23,0.77,41
3316,2017,2,82.0,1,0,0,0,0.22999999999999998,34
3317,2017,2,82.0,1,0,0,0,0.43999999999999995,32
3318,2017,2,82.0,1,0,0,0,0.6,26
3319,2017,2,82.0,1,0,0,0,0.73,50
3320,2017,2,82.0,1,0,0,0,0.86,30
3321,2017,2,82.0,2,0,0,3,0.17000000000000004,62
3322,2017,2,82.0,2,0,0,3,0.37,46
3323,2017,2,82.0,2,0,3,3,0.9,28
3324,2017,2,82.0,2,0,3,3,0.96,44
3325,2017,2,82.0,3,0,3,3,0.06000000000000005,31
3326,2017,2,82.0,3,0,10,3,0.41000000000000003,25
3327,2017,2,82.0,4,0,17,10,0.62,11
3328,2017,2,82.0,4,0,17,10,0.83,54
3329,2017,2,81.0,1,0,0,0,0.08999999999999997,17
3330,2017,2,81.0,1,0,0,0,0.31999999999999995,45
3331,2017,2,81.0,2,0,7,7,0.010000000000000009,32
3332,2017,2,81.0,2,0,7,7,0.06999999999999995,42
3333,2017,2,81.0,2,0,7,7,0.35,50
3334,2017,2,81.0,2,0,7,7,0.43000000000000005,19
3335,2017,2,81.0,4,0,17,24,0.040000000000000036,47
3336,2017,2,81.0,4,0,17,24,0.09999999999999998,17
3337,2017,2,81.0,4,0,17,24,0.16000000000000003,32
3338,2017,2,81.0,4,0,17,24,0.35,35
3339,2017,2,81.0,1,0,7,0,0.15000000000000002,46
3340,2017,2,81.0,1,0,10,0,0.74,61
3341,2017,2,81.0,2,0,10,0,0.13,61
3342,2017,2,81.0,2,0,10,0,0.39,49
3343,2017,2,81.0,2,0,10,0,0.48,17
3344,2017,2,81.0,2,0,10,0,0.5900000000000001,34
3345,2017,2,81.0,2,0,10,0,0.76,60
3346,2017,2,81.0,2,0,10,0,0.86,18
3347,2017,2,81.0,3,0,10,7,0.14,32
3348,2017,2,81.0,4,0,17,17,0.73,35
3349,2017,2,81.0,2,0,3,0,0.10999999999999999,30
3350,2017,2,81.0,2,0,9,6,0.98,38
3351,2017,2,81.0,4,0,12,20,0.09999999999999998,56
3352,2017,2,81.0,4,0,12,20,0.24,1
3353,2017,2,81.0,4,0,12,20,0.45999999999999996,47
3354,2017,2,81.0,4,0,12,20,0.45999999999999996,42
3355,2017,2,81.0,4,0,12,20,0.6,11
3356,2017,2,77.0,1,0,0,0,0.18000000000000005,49
3357,2017,2,77.0,1,0,0,0,0.27,18
3358,2017,2,77.0,1,0,3,0,0.56,36
3359,2017,2,77.0,1,0,3,0,0.7,26
3360,2017,2,77.0,1,0,3,0,0.8200000000000001,29
3361,2017,2,77.0,1,0,3,0,0.85,24
3362,2017,2,77.0,1,0,3,0,0.97,25
3363,2017,2,77.0,2,0,3,7,0.76,22
3364,2017,2,77.0,2,0,3,7,0.86,25
3365,2017,2,77.0,3,0,6,7,0.39,41
3366,2017,2,77.0,3,0,6,7,0.8,12
3367,2017,2,77.0,4,0,14,13,0.33999999999999997,33
3368,2017,2,77.0,4,0,14,13,0.48,46
3369,2017,2,77.0,4,0,14,13,0.6799999999999999,35
3370,2017,2,69.0,1,0,0,0,0.09999999999999998,24
3371,2017,2,69.0,2,0,6,0,0.050000000000000044,48
3372,2017,2,69.0,2,0,6,6,0.18999999999999995,18
3373,2017,2,69.0,2,0,6,17,0.78,31
3374,2017,2,69.0,2,0,6,17,0.86,35
3375,2017,2,69.0,3,0,6,17,0.17000000000000004,38
3376,2017,2,69.0,3,0,6,17,0.44999999999999996,52
3377,2017,2,69.0,4,0,9,17,0.16000000000000003,21
3378,2017,2,69.0,4,0,9,17,0.52,49
3379,2017,2,69.0,4,0,9,17,0.5800000000000001,21
3380,2017,2,69.0,4,1,9,17,0.72,31
3381,2017,2,78.0,1,0,0,0,0.21999999999999997,45
3382,2017,2,78.0,1,0,0,0,0.37,38
3383,2017,2,78.0,1,0,0,0,0.47,7
3384,2017,2,78.0,1,0,7,0,0.79,44
3385,2017,2,78.0,1,0,7,0,0.85,7
3386,2017,2,78.0,1,0,7,0,0.95,46
3387,2017,2,78.0,2,0,7,0,0.08999999999999997,13
3388,2017,2,78.0,2,0,14,3,0.6599999999999999,13
3389,2017,2,78.0,2,0,17,3,0.95,21
3390,2017,2,78.0,3,0,17,3,0.06000000000000005,19
3391,2017,2,78.0,3,0,17,3,0.18999999999999995,46
3392,2017,2,78.0,3,0,17,3,0.30000000000000004,18
3393,2017,2,78.0,3,0,17,3,0.6599999999999999,60
3394,2017,2,78.0,3,0,17,3,0.96,22
3395,2017,2,78.0,4,0,17,3,0.08999999999999997,34
3396,2017,2,78.0,4,0,17,3,0.20999999999999996,4
3397,2017,2,78.0,4,0,24,3,0.51,38
3398,2017,2,78.0,4,0,24,3,0.63,15
3399,2017,2,78.0,4,0,24,3,0.8,40
3400,2017,2,79.0,1,0,0,7,0.31000000000000005,18
3401,2017,2,79.0,1,0,3,7,0.76,59
3402,2017,2,79.0,2,0,6,7,0.31999999999999995,3
3403,2017,2,79.0,2,0,6,7,0.31999999999999995,3
3404,2017,2,79.0,2,0,9,7,0.75,30
3405,2017,2,79.0,3,0,9,7,0.08999999999999997,19
3406,2017,2,79.0,3,0,9,10,0.52,58
3407,2017,2,79.0,3,0,9,17,0.83,39
3408,2017,2,79.0,3,0,9,17,0.99,28
3409,2017,2,79.0,4,0,24,17,0.45999999999999996,36
3410,2017,2,79.0,4,0,27,17,0.96,16
3411,2017,2,76.0,1,0,3,7,0.75,25
3412,2017,2,76.0,1,0,3,7,0.86,25
3413,2017,2,76.0,2,0,27,14,0.88,10
3414,2017,2,76.0,3,0,41,17,0.38,24
3415,2017,2,76.0,3,0,41,17,0.62,21
3416,2017,2,76.0,4,0,41,17,0.18999999999999995,48
3417,2017,2,76.0,4,0,48,17,0.61,33
3418,2017,2,76.0,4,0,48,17,0.92,41
3419,2017,2,77.0,1,0,0,0,0.09999999999999998,26
3420,2017,2,77.0,1,0,0,7,0.36,31
3421,2017,2,77.0,1,0,0,7,0.43000000000000005,21
3422,2017,2,77.0,1,0,0,7,0.5,38
3423,2017,2,77.0,1,0,0,7,0.78,29
3424,2017,2,77.0,1,0,0,7,0.88,41
3425,2017,2,77.0,2,0,0,7,0.0,9
3426,2017,2,77.0,2,0,3,7,0.87,26
3427,2017,2,77.0,2,0,3,7,0.97,50
3428,2017,2,77.0,3,0,3,7,0.21999999999999997,47
3429,2017,2,77.0,3,0,10,10,0.96,9
3430,2017,2,77.0,4,0,10,10,0.050000000000000044,34
3431,2017,2,77.0,4,0,10,10,0.28,40
3432,2017,2,77.0,4,0,10,10,0.39,17
3433,2017,2,77.0,4,0,10,13,0.69,30
3434,2017,2,77.0,4,0,10,13,0.77,10
3435,2017,2,77.0,4,0,10,13,0.85,44
3436,2017,2,77.0,4,0,10,13,0.86,39
3437,2017,2,85.0,1,1,0,0,0.08999999999999997,28
3438,2017,2,85.0,2,0,7,3,0.18999999999999995,40
3439,2017,2,85.0,2,0,7,3,0.29000000000000004,32
3440,2017,2,85.0,2,0,7,3,0.43999999999999995,23
3441,2017,2,85.0,2,0,7,10,0.71,26
3442,2017,2,85.0,2,0,7,10,0.87,18
3443,2017,2,85.0,3,0,14,10,0.09999999999999998,41
3444,2017,2,85.0,3,0,14,10,0.19999999999999996,21
3445,2017,2,85.0,3,0,17,10,0.61,10
3446,2017,2,85.0,3,0,20,10,0.99,26
3447,2017,2,85.0,4,0,20,16,0.39,45
3448,2017,2,85.0,4,0,20,23,0.76,15
3449,2017,2,75.0,1,0,0,0,0.13,27
3450,2017,2,75.0,1,0,0,0,0.20999999999999996,28
3451,2017,2,75.0,2,0,3,3,0.37,44
3452,2017,2,75.0,3,0,24,17,0.64,29
3453,2017,2,75.0,3,0,24,17,0.73,28
3454,2017,2,75.0,4,0,31,24,0.92,35
3455,2017,2,75.0,1,0,0,0,0.10999999999999999,20
3456,2017,2,75.0,1,0,0,0,0.22999999999999998,41
3457,2017,2,75.0,1,0,0,0,0.32999999999999996,27
3458,2017,2,75.0,1,0,0,0,0.43000000000000005,31
3459,2017,2,75.0,1,0,0,0,0.43000000000000005,26
3460,2017,2,75.0,2,0,3,9,0.94,26
3461,2017,2,75.0,3,0,10,12,0.5800000000000001,43
3462,2017,2,75.0,3,0,13,12,0.8200000000000001,17
3463,2017,2,75.0,4,0,20,12,0.54,35
3464,2017,2,75.0,4,0,20,12,0.74,39
3465,2017,2,75.0,4,0,20,12,0.78,28
3466,2017,2,76.0,1,0,0,7,0.53,48
3467,2017,2,76.0,1,0,0,7,0.77,34
3468,2017,2,76.0,1,0,0,7,0.9,23
3469,2017,2,76.0,2,0,0,7,0.25,47
3470,2017,2,76.0,2,0,0,7,0.47,45
3471,2017,2,76.0,2,0,0,7,0.76,42
3472,2017,2,76.0,2,0,0,7,0.8200000000000001,16
3473,2017,2,76.0,2,0,0,7,0.9,61
3474,2017,2,76.0,3,0,0,7,0.13,21
3475,2017,2,76.0,3,0,0,7,0.27,39
3476,2017,2,76.0,3,0,3,7,0.45999999999999996,41
3477,2017,2,76.0,3,0,3,7,0.54,49
3478,2017,2,76.0,3,0,3,7,0.92,21
3479,2017,2,76.0,4,0,3,7,0.0,51
3480,2017,2,76.0,4,0,3,7,0.22999999999999998,20
3481,2017,2,76.0,4,0,3,7,0.5,30
3482,2017,2,76.0,4,0,3,7,0.5700000000000001,27
3483,2017,2,76.0,4,1,3,7,0.74,24
3484,2017,2,76.0,4,0,3,7,0.8200000000000001,25
3485,2017,2,76.0,4,0,3,7,0.87,45
3486,2017,3,85.0,1,0,0,0,0.18000000000000005,37
3487,2017,3,85.0,1,0,6,0,0.72,19
3488,2017,3,85.0,2,0,9,0,0.08999999999999997,37
3489,2017,3,85.0,2,0,12,0,0.71,54
3490,2017,3,85.0,2,0,12,0,0.8,18
3491,2017,3,85.0,3,0,12,0,0.83,55
3492,2017,3,85.0,4,0,12,6,0.65,46
3493,2017,3,85.0,4,0,12,8,0.96,9
3494,2017,3,75.0,1,0,0,0,0.17000000000000004,55
3495,2017,3,75.0,1,0,0,0,0.37,35
3496,2017,3,75.0,1,0,3,0,0.8,40
3497,2017,3,75.0,2,0,3,7,0.75,18
3498,2017,3,75.0,2,0,3,7,0.81,10
3499,2017,3,75.0,3,0,17,14,0.6699999999999999,33
3500,2017,3,75.0,3,0,17,14,0.84,15
3501,2017,3,75.0,4,0,17,14,0.38,56
3502,2017,3,75.0,4,0,17,14,0.6,38
3503,2017,3,86.0,1,0,3,3,0.91,35
3504,2017,3,86.0,3,0,30,9,0.61,32
3505,2017,3,86.0,3,0,30,9,0.7,9
3506,2017,3,86.0,4,0,30,12,0.09999999999999998,9
3507,2017,3,86.0,4,0,30,12,0.39,50
3508,2017,3,86.0,4,1,30,12,0.73,24
3509,2017,3,75.0,1,0,0,7,0.31999999999999995,34
3510,2017,3,75.0,1,0,0,7,0.8200000000000001,11
3511,2017,3,75.0,2,0,7,7,0.010000000000000009,61
3512,2017,3,75.0,2,0,7,7,0.26,33
3513,2017,3,75.0,2,0,10,10,0.87,57
3514,2017,3,75.0,2,0,10,10,0.97,33
3515,2017,3,75.0,3,0,10,10,0.15000000000000002,20
3516,2017,3,75.0,3,0,10,10,0.16000000000000003,25
3517,2017,3,75.0,3,0,10,10,0.18000000000000005,20
3518,2017,3,75.0,4,0,13,17,0.0,22
3519,2017,3,75.0,4,0,13,24,0.87,8
3520,2017,3,93.0,1,0,0,0,0.44999999999999996,23
3521,2017,3,93.0,2,0,7,7,0.21999999999999997,32
3522,2017,3,93.0,2,0,13,10,0.91,30
3523,2017,3,93.0,2,0,13,10,0.98,18
3524,2017,3,93.0,3,0,13,10,0.26,41
3525,2017,3,93.0,3,0,13,10,0.36,4
3526,2017,3,93.0,4,0,23,20,0.24,29
3527,2017,3,93.0,4,0,23,27,0.48,46
3528,2017,3,93.0,4,0,23,27,0.65,4
3529,2017,3,93.0,4,0,23,27,0.73,51
3530,2017,3,93.0,4,0,23,27,0.87,9
3531,2017,3,74.0,1,0,0,0,0.06000000000000005,6
3532,2017,3,74.0,1,0,7,0,0.20999999999999996,40
3533,2017,3,74.0,1,0,10,0,0.79,39
3534,2017,3,74.0,2,0,10,0,0.0,61
3535,2017,3,74.0,2,0,10,0,0.28,30
3536,2017,3,74.0,2,0,10,0,0.32999999999999996,15
3537,2017,3,74.0,2,0,10,0,0.6,56
3538,2017,3,74.0,2,0,10,0,0.69,38
3539,2017,3,74.0,2,0,10,0,0.9299999999999999,31
3540,2017,3,74.0,3,0,10,0,0.08999999999999997,25
3541,2017,3,74.0,3,0,10,0,0.22999999999999998,48
3542,2017,3,74.0,3,0,10,0,0.29000000000000004,4
3543,2017,3,74.0,3,0,10,0,0.56,35
3544,2017,3,74.0,3,0,10,0,0.6699999999999999,18
3545,2017,3,74.0,3,0,10,0,0.74,38
3546,2017,3,74.0,3,0,10,0,0.9299999999999999,21
